experiment,point,run,seed,method,n,m,d_or_h,k,total_s,ari,nmi,t_kmeans,t_affinity,t_spectral,t_propagate,t_laplacian,t_eigen,t_spectral_kmeans,status,error
m,500,1,22189,cpu_36,20000,500,64,10,0.69602370262146,0.4725352186495267,0.6663141132050958,,,,,,,,ok,
m,500,2,22190,cpu_4,20000,500,64,10,2.7555370330810547,0.7442746145215295,0.793746246039523,,,,,,,,ok,
m,500,2,22190,cpu_8,20000,500,64,10,1.4102487564086914,0.7442746145215295,0.793746246039523,,,,,,,,ok,
m,500,2,22190,cpu_16,20000,500,64,10,0.7646238803863525,0.7442746145215295,0.793746246039523,,,,,,,,ok,
m,500,2,22190,cpu_36,20000,500,64,10,0.583970308303833,0.7442746145215295,0.793746246039523,,,,,,,,ok,
m,500,3,22191,cpu_4,20000,500,64,10,2.892554521560669,0.5621325891495217,0.7113470369678573,,,,,,,,ok,
m,500,3,22191,cpu_8,20000,500,64,10,1.5304934978485107,0.6399626504392193,0.7255182041162347,,,,,,,,ok,
m,500,3,22191,cpu_16,20000,500,64,10,0.8950905799865723,0.6361185416157938,0.7240759622597648,,,,,,,,ok,
m,500,3,22191,cpu_36,20000,500,64,10,0.7771816253662109,0.5717206900541882,0.6975015169418999,,,,,,,,ok,
m,500,4,22192,cpu_4,20000,500,64,10,2.763429880142212,0.7182129829418908,0.7695555847807817,,,,,,,,ok,
m,500,4,22192,cpu_8,20000,500,64,10,1.4147510528564453,0.7182129829418908,0.7695555847807817,,,,,,,,ok,
m,500,4,22192,cpu_16,20000,500,64,10,0.7678673267364502,0.7182129829418908,0.7695555847807817,,,,,,,,ok,
m,500,4,22192,cpu_36,20000,500,64,10,0.5932281017303467,0.7182129829418908,0.7695555847807817,,,,,,,,ok,
m,1000,0,22188,cpu_4,20000,1000,64,10,5.614135026931763,0.7352793623547849,0.7997206616586505,,,,,,,,ok,
m,1000,0,22188,cpu_8,20000,1000,64,10,2.9194397926330566,0.7035368185082047,0.7868040245699497,,,,,,,,ok,
m,1000,0,22188,cpu_16,20000,1000,64,10,1.6499731540679932,0.719622327825982,0.7937540709217796,,,,,,,,ok,
m,1000,0,22188,cpu_36,20000,1000,64,10,1.2583897113800049,0.7039409753783087,0.7847894587536195,,,,,,,,ok,
m,1000,1,22189,cpu_4,20000,1000,64,10,5.5400471687316895,0.6948186035279439,0.7807941255023692,,,,,,,,ok,
m,1000,1,22189,cpu_8,20000,1000,64,10,2.8911101818084717,0.615309764759914,0.7711518861884246,,,,,,,,ok,
m,1000,1,22189,cpu_16,20000,1000,64,10,1.6212539672851562,0.6948186035279439,0.7807941255023692,,,,,,,,ok,
m,1000,1,22189,cpu_36,20000,1000,64,10,1.2523880004882812,0.6957770725097582,0.7814966336993845,,,,,,,,ok,
m,1000,2,22190,cpu_4,20000,1000,64,10,5.6125218868255615,0.7597319539995587,0.8127275336229406,,,,,,,,ok,
m,1000,2,22190,cpu_8,20000,1000,64,10,2.9304277896881104,0.743266003838099,0.8064692646871559,,,,,,,,ok,
m,1000,2,22190,cpu_16,20000,1000,64,10,1.6332051753997803,0.6305895738139381,0.7777665061280937,,,,,,,,ok,
m,1000,2,22190,cpu_36,20000,1000,64,10,1.2545504570007324,0.743266003838099,0.8064692646871559,,,,,,,,ok,
m,1000,3,22191,cpu_4,20000,1000,64,10,5.524031639099121,0.6596198657050136,0.7731955308661158,,,,,,,,ok,
m,1000,3,22191,cpu_8,20000,1000,64,10,2.8868303298950195,0.6813036374671518,0.7649981663444831,,,,,,,,ok,
m,1000,3,22191,cpu_16,20000,1000,64,10,1.603583812713623,0.7009533314950623,0.7597161068253541,,,,,,,,ok,
m,1000,3,22191,cpu_36,20000,1000,64,10,1.282792091369629,0.6772307884155964,0.7795704617969734,,,,,,,,ok,
m,1000,4,22192,cpu_4,20000,1000,64,10,5.641284465789795,0.6835657930200187,0.7901209143803773,,,,,,,,ok,
m,1000,4,22192,cpu_8,20000,1000,64,10,2.941153049468994,0.5668561268821979,0.7498331184332753,,,,,,,,ok,
